ID Pedido,ID Cliente,ID Producto,Unidades,Fecha Pedido,Fecha Envío,Prioridad,ID Canal
PE00351,CL00242,PRO001,1191,2021/12/17,2021/12/29,Crítica,CA002
PE00352,CL0070,PRO004,1229,2020/07/14,2020/07/29,Alta,CA001
PE00353,CL00500,PRO0012,1269,2020/11/03,2020/11/09,Alta,CA001
PE00354,CL00229,PRO0010,900,2022/03/28,2022/05/21,Baja,CA002
PE00355,CL00311,PRO003,237,2020/01/09,2020/03/05,Crítica,CA002
PE00356,CL00413,PRO008,415,2022/02/02,2022/03/01,Media,CA002
PE00357,CL00332,PRO005,1302,2023/01/11,2023/01/18,Crítica,CA001
PE00358,CL00351,PRO009,793,2021/02/02,2021/03/29,Crítica,CA001
PE00359,CL00122,PRO002,1176,2022/07/15,2022/09/17,Alta,CA001
PE00360,CL00154,PRO002,1061,2020/12/26,2021/01/18,Media,CA001
PE00361,CL0095,PRO008,493,2021/11/23,2022/01/02,Baja,CA002
PE00362,CL00126,PRO002,212,2021/01/15,2021/01/28,Alta,CA001
PE00363,CL00141,PRO001,854,2022/10/23,2022/12/02,Alta,CA002
PE00364,CL0060,PRO004,1018,2021/12/05,2021/12/15,Crítica,CA001
PE00365,CL00462,PRO007,260,2023/02/19,2023/03/21,Media,CA002
PE00366,CL00424,PRO009,795,2021/05/13,2021/06/16,Baja,CA002
PE00367,CL00403,PRO009,694,2021/01/13,2021/01/21,Baja,CA002
PE00368,CL00308,PRO004,622,2021/11/15,2022/01/16,Alta,CA002
PE00369,CL00144,PRO007,1492,2021/12/01,2022/01/20,Media,CA002
PE00370,CL00150,PRO0011,859,2020/06/02,2020/07/21,Alta,CA001
PE00371,CL00168,PRO004,715,2021/08/17,2021/09/25,Baja,CA001
PE00372,CL00336,PRO007,153,2021/05/16,2021/07/13,Crítica,CA001
PE00373,CL00240,PRO0010,985,2023/08/09,2023/09/19,Baja,CA001
PE00374,CL00332,PRO006,724,2022/02/15,2022/03/25,Media,CA001
PE00375,CL00103,PRO004,609,2020/02/28,2020/04/08,Crítica,CA002
PE00376,CL0048,PRO0011,687,2021/11/17,2022/01/11,Crítica,CA002
PE00377,CL00296,PRO004,1432,2022/05/04,2022/06/21,Baja,CA002
PE00378,CL00205,PRO007,616,2020/02/20,2020/04/10,Baja,CA001
PE00379,CL0078,PRO0012,1039,2023/02/08,2023/04/05,Media,CA002
PE00380,CL00156,PRO003,1289,2021/06/22,2021/08/26,Media,CA002
PE00381,CL00156,PRO0012,1335,2021/11/02,2021/12/15,Alta,CA001
PE00382,CL00179,PRO0012,510,2023/02/15,2023/03/24,Baja,CA002
PE00383,CL00448,PRO0011,165,2020/03/21,2020/05/17,Media,CA001
PE00384,CL00200,PRO001,1264,2021/04/03,2021/05/14,Baja,CA001
PE00385,CL00350,PRO008,181,2021/08/28,2021/10/26,Baja,CA001
PE00386,CL00377,PRO003,1156,2021/02/16,2021/04/06,Media,CA002
PE00387,CL00253,PRO009,1403,2021/06/12,2021/06/23,Alta,CA002
PE00388,CL00322,PRO0010,633,2021/05/25,2021/07/20,Media,CA001
PE00389,CL00496,PRO002,860,2023/06/11,2023/07/26,Baja,CA002
PE00390,CL00319,PRO004,319,2023/12/11,2024/01/24,Media,CA001
PE00391,CL00214,PRO001,760,2020/05/24,2020/06/01,Media,CA001
PE00392,CL00207,PRO005,1432,2020/05/02,2020/06/05,Media,CA002
PE00393,CL00482,PRO007,627,2021/01/14,2021/01/26,Media,CA002
PE00394,CL00460,PRO008,962,2021/10/18,2021/12/22,Crítica,CA001
PE00395,CL00443,PRO0011,489,2022/05/16,2022/06/11,Alta,CA001
PE00396,CL00176,PRO002,629,2021/10/13,2021/11/16,Baja,CA001
PE00397,CL00217,PRO0010,1447,2021/05/08,2021/05/25,Media,CA002
PE00398,CL0054,PRO009,660,2021/05/23,2021/06/07,Crítica,CA002
PE00399,CL00463,PRO005,1169,2023/04/03,2023/06/07,Media,CA002
PE00400,CL00438,PRO008,758,2022/12/17,2023/01/11,Alta,CA002
PE00401,CL00328,PRO007,1157,2023/01/18,2023/01/31,Baja,CA002
PE00402,CL00327,PRO0012,1289,2021/07/13,2021/08/24,Baja,CA002
PE00403,CL00412,PRO001,580,2021/11/06,2022/01/01,Crítica,CA001
PE00404,CL00166,PRO0010,690,2020/12/03,2020/12/12,Media,CA002
PE00405,CL00186,PRO003,1255,2022/07/09,2022/08/25,Baja,CA002
PE00406,CL0089,PRO006,676,2022/03/11,2022/03/22,Alta,CA002
PE00407,CL00282,PRO007,269,2023/07/05,2023/08/06,Crítica,CA001
PE00408,CL00131,PRO006,974,2020/05/27,2020/06/08,Media,CA002
PE00409,CL00415,PRO003,1385,2021/08/09,2021/08/30,Baja,CA002
PE00410,CL00432,PRO0012,1283,2020/08/19,2020/09/06,Baja,CA002
PE00411,CL0031,PRO0012,1050,2021/04/18,2021/06/02,Media,CA001
PE00412,CL00369,PRO001,226,2022/10/08,2022/11/07,Crítica,CA001
PE00413,CL00162,PRO001,291,2021/02/10,2021/04/15,Alta,CA001
PE00414,CL00314,PRO0011,192,2023/05/26,2023/06/29,Baja,CA002
PE00415,CL0035,PRO006,592,2021/06/11,2021/06/26,Alta,CA002
PE00416,CL0081,PRO002,379,2022/01/28,2022/02/09,Alta,CA002
PE00417,CL00106,PRO001,647,2023/12/23,2024/02/02,Baja,CA002
PE00418,CL00247,PRO009,1272,2023/05/27,2023/07/01,Media,CA001
PE00419,CL00450,PRO001,378,2023/05/24,2023/06/01,Baja,CA001
PE00420,CL00260,PRO004,1434,2020/07/12,2020/08/14,Crítica,CA002
PE00421,CL00249,PRO0011,1393,2021/07/13,2021/08/05,Alta,CA001
PE00422,CL00158,PRO004,799,2022/12/02,2023/01/27,Media,CA002
PE00423,CL00475,PRO008,1056,2023/11/26,2024/01/17,Alta,CA002
PE00424,CL0038,PRO006,409,2023/04/22,2023/05/19,Media,CA001
PE00425,CL0030,PRO008,710,2022/05/01,2022/06/23,Alta,CA002
PE00426,CL0027,PRO001,551,2023/07/01,2023/08/30,Baja,CA002
PE00427,CL00175,PRO009,208,2023/11/15,2023/12/10,Media,CA002
PE00428,CL00393,PRO008,203,2022/08/25,2022/09/13,Alta,CA002
PE00429,CL0073,PRO003,1421,2021/06/14,2021/06/21,Alta,CA001
PE00430,CL00113,PRO0012,714,2022/04/06,2022/05/03,Alta,CA001
PE00431,CL00423,PRO008,1113,2022/07/17,2022/08/17,Alta,CA001
PE00432,CL00167,PRO0010,746,2023/05/14,2023/05/19,Crítica,CA002
PE00433,CL00389,PRO002,1472,2021/01/10,2021/02/15,Alta,CA002
PE00434,CL00477,PRO0010,377,2021/02/10,2021/03/23,Crítica,CA001
PE00435,CL00401,PRO0012,327,2021/09/04,2021/10/16,Baja,CA002
PE00436,CL0063,PRO004,615,2022/09/13,2022/10/03,Media,CA002
PE00437,CL00316,PRO005,1377,2023/12/25,2024/02/13,Baja,CA001
PE00438,CL0091,PRO001,962,2020/05/10,2020/06/12,Media,CA002
PE00439,CL005,PRO006,1470,2023/11/01,2023/12/07,Alta,CA001
PE00440,CL00392,PRO005,1015,2022/12/08,2023/01/12,Alta,CA001
PE00441,CL00288,PRO004,863,2020/05/15,2020/07/02,Crítica,CA001
PE00442,CL00103,PRO004,278,2020/10/04,2020/11/25,Baja,CA001
PE00443,CL00159,PRO003,1147,2020/10/04,2020/11/20,Alta,CA001
PE00444,CL00475,PRO0012,748,2020/08/13,2020/09/23,Alta,CA001
PE00445,CL00169,PRO0012,323,2021/12/17,2022/02/04,Alta,CA001
PE00446,CL00150,PRO006,935,2023/02/23,2023/03/24,Crítica,CA002
PE00447,CL00377,PRO001,194,2022/08/17,2022/09/21,Crítica,CA002
PE00448,CL00253,PRO0012,964,2021/12/21,2021/12/31,Alta,CA001
PE00449,CL00264,PRO0011,151,2021/07/13,2021/07/24,Baja,CA001
PE00450,CL00307,PRO002,1145,2020/08/18,2020/08/27,Alta,CA001
PE00451,CL00456,PRO003,167,2023/11/20,2024/01/13,Baja,CA002
PE00452,CL00185,PRO005,565,2023/05/14,2023/05/24,Alta,CA002
PE00453,CL00496,PRO008,1230,2020/11/05,2020/12/25,Alta,CA001
PE00454,CL00480,PRO0012,587,2021/09/04,2021/10/20,Baja,CA001
PE00455,CL0021,PRO009,1140,2021/04/12,2021/06/08,Alta,CA001
PE00456,CL00301,PRO0012,1174,2020/01/26,2020/02/21,Media,CA002
PE00457,CL00378,PRO001,571,2022/04/14,2022/06/01,Crítica,CA001
PE00458,CL00188,PRO0012,635,2022/05/02,2022/06/22,Media,CA001
PE00459,CL00415,PRO009,957,2020/06/14,2020/08/18,Crítica,CA002
PE00460,CL0010,PRO0010,898,2020/03/22,2020/04/12,Baja,CA002
PE00461,CL00303,PRO0011,1453,2021/01/04,2021/02/14,Crítica,CA002
PE00462,CL00204,PRO005,1356,2022/11/10,2022/12/13,Media,CA001
PE00463,CL00245,PRO008,376,2021/05/06,2021/05/23,Baja,CA002
PE00464,CL0041,PRO001,1496,2022/03/01,2022/03/06,Baja,CA002
PE00465,CL0038,PRO002,473,2020/03/23,2020/05/26,Alta,CA001
PE00466,CL00241,PRO002,573,2023/09/13,2023/09/27,Baja,CA001
PE00467,CL00386,PRO0011,796,2020/07/28,2020/09/22,Baja,CA002
PE00468,CL00396,PRO006,809,2023/02/22,2023/04/08,Baja,CA001
PE00469,CL00292,PRO006,505,2022/07/16,2022/09/06,Media,CA002
PE00470,CL00205,PRO0010,791,2021/03/16,2021/04/28,Media,CA002
PE00471,CL00369,PRO004,434,2023/04/07,2023/04/27,Baja,CA002
PE00472,CL00429,PRO009,656,2021/03/17,2021/05/04,Alta,CA002
PE00473,CL00389,PRO0012,798,2021/10/27,2021/12/27,Crítica,CA002
PE00474,CL0064,PRO008,241,2022/05/08,2022/05/15,Media,CA002
PE00475,CL00338,PRO002,582,2020/10/28,2020/11/09,Baja,CA001
PE00476,CL0010,PRO0010,775,2021/09/21,2021/11/09,Media,CA001
PE00477,CL00355,PRO009,1284,2023/11/11,2024/01/14,Crítica,CA002
PE00478,CL00461,PRO0012,1059,2022/12/04,2022/12/28,Baja,CA002
PE00479,CL00219,PRO0012,1117,2020/03/27,2020/05/26,Baja,CA002
PE00480,CL00169,PRO0012,428,2021/03/22,2021/04/11,Alta,CA002
PE00481,CL00351,PRO001,655,2020/07/07,2020/09/07,Crítica,CA001
PE00482,CL00184,PRO0012,895,2021/04/18,2021/05/31,Alta,CA002
PE00483,CL00387,PRO001,1246,2022/09/27,2022/10/04,Media,CA001
PE00484,CL00127,PRO0012,808,2020/12/20,2021/01/31,Crítica,CA002
PE00485,CL00475,PRO001,705,2021/08/16,2021/09/05,Baja,CA002
PE00486,CL00111,PRO007,398,2021/04/27,2021/06/26,Crítica,CA001
PE00487,CL00154,PRO004,150,2020/11/09,2020/12/16,Crítica,CA002
PE00488,CL00202,PRO0012,1181,2023/12/25,2024/02/09,Media,CA002
PE00489,CL0010,PRO009,809,2020/11/23,2021/01/23,Alta,CA002
PE00490,CL00287,PRO005,1035,2023/08/19,2023/10/11,Alta,CA002
PE00491,CL00481,PRO0012,1133,2022/02/22,2022/04/08,Baja,CA001
PE00492,CL0032,PRO002,1103,2021/05/14,2021/07/10,Media,CA002
PE00493,CL0073,PRO005,284,2021/05/01,2021/05/29,Crítica,CA001
PE00494,CL008,PRO001,1305,2023/01/01,2023/03/07,Crítica,CA002
PE00495,CL00457,PRO005,539,2021/06/17,2021/07/18,Baja,CA001
PE00496,CL00499,PRO009,1425,2022/10/05,2022/11/30,Media,CA001
PE00497,CL00297,PRO002,1221,2022/04/10,2022/05/04,Media,CA002
PE00498,CL00277,PRO005,990,2022/04/18,2022/06/18,Baja,CA002
PE00499,CL0087,PRO0011,865,2020/02/24,2020/04/15,Crítica,CA002
PE00500,CL00198,PRO0012,1261,2023/08/21,2023/09/20,Baja,CA001
PE00501,CL00350,PRO009,960,2022/05/12,2022/06/20,Media,CA002
PE00502,CL00357,PRO007,812,2020/02/18,2020/04/18,Crítica,CA002
PE00503,CL00367,PRO001,559,2020/04/01,2020/04/11,Media,CA002
PE00504,CL00173,PRO004,318,2021/06/12,2021/06/22,Baja,CA002
PE00505,CL00261,PRO008,1423,2023/03/11,2023/05/13,Media,CA001
PE00506,CL00247,PRO006,1482,2023/07/16,2023/09/13,Baja,CA001
PE00507,CL00409,PRO009,1224,2020/10/18,2020/11/22,Baja,CA001
PE00508,CL00283,PRO009,356,2021/09/28,2021/11/09,Media,CA001
PE00509,CL00164,PRO007,1080,2023/10/02,2023/10/10,Media,CA001
PE00510,CL00373,PRO007,1215,2021/12/18,2022/02/02,Baja,CA002
PE00511,CL00134,PRO004,205,2020/08/12,2020/10/08,Alta,CA001
PE00512,CL0077,PRO002,1050,2022/01/06,2022/01/15,Crítica,CA002
PE00513,CL0083,PRO002,1139,2021/08/12,2021/10/13,Crítica,CA002
PE00514,CL00245,PRO0012,871,2022/09/14,2022/09/21,Media,CA001
PE00515,CL00440,PRO008,180,2020/04/27,2020/05/05,Crítica,CA001
PE00516,CL00116,PRO007,455,2023/11/05,2023/12/24,Media,CA001
PE00517,CL00426,PRO0012,1172,2022/07/27,2022/08/16,Baja,CA002
PE00518,CL0039,PRO0010,1209,2020/08/26,2020/10/27,Crítica,CA002
PE00519,CL00275,PRO0010,543,2023/10/15,2023/11/04,Baja,CA002
PE00520,CL00136,PRO0010,624,2020/06/14,2020/07/17,Alta,CA002
PE00521,CL00248,PRO001,1054,2021/08/18,2021/08/28,Crítica,CA001
PE00522,CL00461,PRO006,1496,2022/07/17,2022/07/22,Baja,CA002
PE00523,CL00254,PRO009,1464,2021/01/16,2021/03/08,Media,CA002
PE00524,CL00115,PRO0012,808,2021/07/20,2021/09/09,Alta,CA002
PE00525,CL00213,PRO009,1337,2022/01/06,2022/03/12,Alta,CA002
PE00526,CL00170,PRO0012,1180,2023/03/23,2023/04/30,Alta,CA002
PE00527,CL00181,PRO0010,1185,2020/10/25,2020/12/18,Media,CA001
PE00528,CL00379,PRO0011,1214,2021/07/06,2021/08/27,Alta,CA001
PE00529,CL0098,PRO005,854,2022/02/15,2022/04/03,Media,CA001
PE00530,CL00134,PRO003,203,2023/02/28,2023/05/02,Crítica,CA001
PE00531,CL0088,PRO0011,1075,2022/04/27,2022/05/17,Crítica,CA002
PE00532,CL00218,PRO001,1296,2023/03/03,2023/04/15,Crítica,CA001
PE00533,CL00194,PRO0010,196,2020/05/06,2020/06/07,Baja,CA001
PE00534,CL00454,PRO007,678,2022/12/15,2023/02/10,Crítica,CA001
PE00535,CL00359,PRO0010,1068,2022/11/01,2022/11/28,Baja,CA002
PE00536,CL0092,PRO005,1201,2023/04/01,2023/05/30,Alta,CA002
PE00537,CL0065,PRO009,914,2021/01/11,2021/01/25,Crítica,CA001
PE00538,CL00102,PRO001,1341,2021/05/13,2021/07/08,Crítica,CA001
PE00539,CL00404,PRO006,829,2022/01/26,2022/03/02,Crítica,CA002
PE00540,CL00393,PRO005,303,2023/12/05,2023/12/13,Baja,CA001
PE00541,CL00442,PRO005,816,2023/08/18,2023/08/23,Alta,CA001
PE00542,CL00294,PRO008,751,2022/01/24,2022/02/03,Crítica,CA002
PE00543,CL00235,PRO003,919,2020/12/17,2021/02/17,Alta,CA001
PE00544,CL0084,PRO006,1373,2022/08/14,2022/09/04,Crítica,CA002
PE00545,CL00236,PRO009,616,2023/05/10,2023/07/06,Media,CA001
PE00546,CL00329,PRO0010,989,2023/11/28,2023/12/26,Alta,CA002
PE00547,CL00172,PRO0012,534,2020/11/24,2020/12/15,Crítica,CA001
PE00548,CL00235,PRO009,527,2021/12/22,2022/01/17,Baja,CA002
PE00549,CL00301,PRO004,1082,2021/12/25,2021/12/31,Baja,CA001
PE00550,CL00497,PRO004,760,2021/03/06,2021/04/07,Alta,CA002
PE00551,CL00175,PRO001,907,2021/09/03,2021/09/27,Alta,CA002
PE00552,CL0096,PRO007,420,2021/11/14,2021/12/06,Crítica,CA001
PE00553,CL00136,PRO0010,1439,2023/09/12,2023/10/12,Crítica,CA001
PE00554,CL00325,PRO004,633,2020/04/14,2020/06/09,Crítica,CA001
PE00555,CL00477,PRO0010,635,2021/10/16,2021/12/17,Alta,CA001
PE00556,CL00447,PRO008,1421,2023/02/03,2023/04/01,Media,CA002
PE00557,CL0014,PRO003,192,2021/11/25,2022/01/01,Baja,CA002
PE00558,CL00128,PRO003,925,2023/05/14,2023/05/21,Media,CA001
PE00559,CL0061,PRO007,391,2022/08/20,2022/09/28,Baja,CA002
PE00560,CL00387,PRO005,1095,2020/10/13,2020/11/03,Crítica,CA001
PE00561,CL00462,PRO0012,1333,2022/08/09,2022/08/19,Media,CA002
PE00562,CL00173,PRO001,505,2021/12/17,2022/02/09,Media,CA002
PE00563,CL00437,PRO0011,303,2023/05/20,2023/06/05,Crítica,CA001
PE00564,CL00316,PRO008,397,2020/07/02,2020/08/04,Baja,CA001
PE00565,CL00414,PRO001,277,2023/12/02,2023/12/13,Media,CA002
PE00566,CL00228,PRO007,422,2020/11/26,2020/12/19,Alta,CA002
PE00567,CL00385,PRO007,745,2023/06/18,2023/08/10,Alta,CA001
PE00568,CL0063,PRO0010,278,2023/05/11,2023/06/27,Crítica,CA002
PE00569,CL00313,PRO007,1432,2022/01/03,2022/01/30,Media,CA002
PE00570,CL00241,PRO004,1292,2021/03/24,2021/05/20,Crítica,CA001
PE00571,CL00144,PRO003,298,2023/12/16,2024/02/05,Crítica,CA001
PE00572,CL004,PRO0010,808,2021/01/04,2021/01/28,Media,CA001
PE00573,CL00395,PRO005,576,2023/11/20,2023/12/20,Media,CA001
PE00574,CL00417,PRO006,678,2021/11/16,2022/01/10,Crítica,CA001
PE00575,CL0095,PRO007,692,2020/03/25,2020/04/13,Media,CA001
PE00576,CL00407,PRO0011,724,2023/05/11,2023/06/24,Crítica,CA001
PE00577,CL0074,PRO007,313,2021/07/03,2021/08/03,Media,CA001
PE00578,CL00295,PRO007,1093,2023/07/09,2023/07/25,Crítica,CA001
PE00579,CL00121,PRO003,804,2020/01/19,2020/02/02,Alta,CA002
PE00580,CL00461,PRO0012,928,2022/06/03,2022/06/27,Baja,CA002
PE00581,CL003,PRO003,590,2023/12/08,2024/01/17,Baja,CA001
PE00582,CL00134,PRO0010,732,2020/07/24,2020/09/26,Baja,CA001
PE00583,CL00177,PRO007,263,2021/10/28,2021/11/07,Alta,CA001
PE00584,CL00231,PRO002,1224,2022/03/28,2022/04/09,Crítica,CA001
PE00585,CL00268,PRO0010,295,2022/07/05,2022/07/19,Crítica,CA001
PE00586,CL00382,PRO006,872,2023/07/22,2023/08/24,Crítica,CA001
PE00587,CL00268,PRO008,1118,2023/02/21,2023/03/29,Baja,CA001
PE00588,CL00170,PRO002,920,2020/11/08,2020/12/20,Alta,CA001
PE00589,CL00398,PRO0010,247,2023/01/10,2023/03/13,Baja,CA002
PE00590,CL00260,PRO008,679,2020/09/08,2020/09/26,Alta,CA001
PE00591,CL00205,PRO004,1429,2022/02/15,2022/04/17,Alta,CA002
PE00592,CL00433,PRO007,820,2023/10/10,2023/10/24,Media,CA002
PE00593,CL00498,PRO0011,359,2021/09/28,2021/10/15,Alta,CA001
PE00594,CL00412,PRO008,756,2021/09/17,2021/10/16,Baja,CA002
PE00595,CL00459,PRO007,1480,2022/04/14,2022/05/05,Alta,CA001
PE00596,CL00366,PRO002,396,2023/11/03,2023/12/05,Media,CA001
PE00597,CL00217,PRO0011,1291,2021/11/14,2022/01/05,Alta,CA001
PE00598,CL00177,PRO006,297,2022/04/08,2022/06/04,Alta,CA001
PE00599,CL0095,PRO006,224,2022/11/07,2022/12/13,Baja,CA001
PE00600,CL0047,PRO002,994,2020/10/12,2020/11/17,Media,CA002
PE00601,CL00243,PRO007,187,2020/09/20,2020/11/21,Media,CA001
PE00602,CL0077,PRO001,161,2023/01/28,2023/04/03,Baja,CA001
PE00603,CL00469,PRO002,1075,2022/10/06,2022/11/23,Alta,CA001
PE00604,CL0032,PRO0010,654,2022/12/17,2023/02/15,Crítica,CA002
PE00605,CL00248,PRO006,776,2020/02/28,2020/03/04,Media,CA001
PE00606,CL00307,PRO004,1232,2022/11/20,2023/01/01,Baja,CA002
PE00607,CL0067,PRO003,1082,2023/02/21,2023/04/06,Baja,CA001
PE00608,CL005,PRO004,471,2022/11/05,2022/12/29,Alta,CA001
PE00609,CL00361,PRO004,217,2020/08/19,2020/08/24,Media,CA002
PE00610,CL00210,PRO007,1159,2020/02/28,2020/04/23,Crítica,CA001
PE00611,CL00184,PRO007,272,2021/12/02,2022/02/03,Media,CA001
PE00612,CL00386,PRO005,372,2021/09/25,2021/10/31,Crítica,CA001
PE00613,CL00295,PRO008,244,2020/12/23,2021/01/06,Crítica,CA002
PE00614,CL00189,PRO009,371,2022/09/14,2022/11/08,Baja,CA002
PE00615,CL00278,PRO001,1436,2022/12/20,2022/12/25,Baja,CA002
PE00616,CL00179,PRO006,737,2023/12/17,2024/02/05,Alta,CA002
PE00617,CL001,PRO007,177,2020/09/11,2020/11/04,Media,CA002
PE00618,CL00461,PRO002,914,2023/04/09,2023/04/15,Baja,CA002
PE00619,CL00477,PRO0012,288,2022/07/22,2022/09/25,Media,CA002
PE00620,CL00171,PRO007,697,2020/12/12,2021/01/08,Alta,CA001
PE00621,CL00253,PRO003,1496,2023/01/06,2023/01/26,Crítica,CA002
PE00622,CL00489,PRO006,1005,2022/03/10,2022/04/05,Crítica,CA001
PE00623,CL00434,PRO004,911,2020/12/28,2021/02/16,Crítica,CA001
PE00624,CL00337,PRO0012,1242,2021/10/09,2021/11/08,Alta,CA002
PE00625,CL00244,PRO001,765,2021/03/22,2021/03/30,Alta,CA002
PE00626,CL00410,PRO0011,548,2020/04/20,2020/05/17,Media,CA001
PE00627,CL00428,PRO008,425,2021/05/07,2021/06/27,Crítica,CA002
PE00628,CL0026,PRO001,1056,2023/09/11,2023/10/28,Crítica,CA002
PE00629,CL00124,PRO0011,286,2023/06/20,2023/07/09,Media,CA002
PE00630,CL00359,PRO0012,1078,2021/04/21,2021/06/09,Baja,CA002
PE00631,CL00337,PRO002,285,2021/11/02,2022/01/02,Baja,CA002
PE00632,CL00101,PRO005,887,2023/06/13,2023/07/12,Baja,CA001
PE00633,CL0065,PRO004,1341,2023/06/27,2023/08/23,Media,CA002
PE00634,CL0021,PRO004,1272,2022/12/17,2023/01/04,Alta,CA002
PE00635,CL0038,PRO007,594,2020/08/01,2020/09/19,Baja,CA002
PE00636,CL0015,PRO005,1006,2021/03/23,2021/04/20,Alta,CA002
PE00637,CL00288,PRO009,248,2020/07/27,2020/08/28,Crítica,CA002
PE00638,CL00457,PRO0011,286,2020/10/02,2020/10/16,Baja,CA002
PE00639,CL00340,PRO0012,458,2020/01/18,2020/02/25,Baja,CA001
PE00640,CL00137,PRO001,404,2020/11/11,2020/11/27,Baja,CA001
PE00641,CL00140,PRO005,401,2022/05/21,2022/07/12,Crítica,CA002
PE00642,CL0055,PRO008,818,2021/05/25,2021/07/20,Crítica,CA001
PE00643,CL00475,PRO002,1127,2023/07/14,2023/08/05,Media,CA002
PE00644,CL00223,PRO001,416,2022/03/28,2022/06/01,Media,CA002
PE00645,CL00236,PRO002,803,2023/09/16,2023/11/01,Baja,CA001
PE00646,CL00139,PRO006,1245,2021/01/22,2021/02/20,Media,CA002
PE00647,CL00364,PRO002,450,2023/09/12,2023/10/07,Baja,CA001
PE00648,CL00136,PRO006,1209,2020/04/11,2020/04/19,Alta,CA002
PE00649,CL00358,PRO0012,550,2021/10/05,2021/10/19,Alta,CA001
PE00650,CL00171,PRO007,544,2023/09/01,2023/09/19,Crítica,CA001
PE00651,CL00289,PRO005,971,2020/12/13,2020/12/31,Alta,CA002
PE00652,CL00205,PRO003,1021,2021/09/03,2021/11/04,Baja,CA001
PE00653,CL0016,PRO009,1104,2020/04/20,2020/05/02,Baja,CA001
PE00654,CL00231,PRO008,992,2022/11/01,2022/11/19,Crítica,CA002
PE00655,CL00417,PRO009,452,2023/03/23,2023/05/08,Media,CA001
PE00656,CL0089,PRO001,265,2022/08/03,2022/08/14,Baja,CA001
PE00657,CL00298,PRO0012,959,2021/04/23,2021/05/05,Crítica,CA002
PE00658,CL00281,PRO004,495,2023/03/09,2023/04/11,Media,CA001
PE00659,CL00183,PRO002,523,2021/11/07,2022/01/06,Crítica,CA001
PE00660,CL00405,PRO001,928,2020/01/23,2020/03/08,Alta,CA002
PE00661,CL00274,PRO0011,208,2022/03/09,2022/03/30,Alta,CA002
PE00662,CL0014,PRO007,158,2022/08/09,2022/09/20,Crítica,CA001
PE00663,CL0065,PRO008,1066,2021/08/26,2021/09/01,Media,CA001
PE00664,CL00168,PRO0010,250,2021/05/03,2021/05/28,Baja,CA001
PE00665,CL0055,PRO0012,1244,2022/01/08,2022/03/01,Alta,CA001
PE00666,CL00402,PRO0010,218,2023/03/19,2023/05/23,Crítica,CA001
PE00667,CL00204,PRO007,464,2022/06/11,2022/08/04,Alta,CA001
PE00668,CL00419,PRO002,948,2021/07/07,2021/09/08,Media,CA002
PE00669,CL00400,PRO007,534,2020/02/03,2020/02/19,Crítica,CA002
PE00670,CL00442,PRO0012,695,2022/01/27,2022/02/12,Alta,CA001
PE00671,CL00447,PRO003,655,2020/11/12,2020/11/28,Baja,CA001
PE00672,CL00358,PRO0011,356,2022/10/26,2022/12/07,Crítica,CA002
PE00673,CL0097,PRO004,1247,2023/12/18,2024/01/23,Baja,CA001
PE00674,CL00350,PRO002,705,2020/09/23,2020/11/17,Alta,CA002
PE00675,CL00483,PRO007,1475,2020/06/18,2020/08/03,Crítica,CA002
PE00676,CL00473,PRO009,1081,2020/02/19,2020/03/20,Crítica,CA001
PE00677,CL00157,PRO002,1278,2022/09/20,2022/11/03,Baja,CA001
PE00678,CL00407,PRO004,1235,2022/01/12,2022/03/02,Media,CA002
PE00679,CL00420,PRO009,479,2020/06/02,2020/06/12,Alta,CA001
PE00680,CL00359,PRO0011,935,2020/05/27,2020/06/29,Baja,CA002
PE00681,CL00204,PRO004,1087,2020/08/03,2020/09/04,Alta,CA002
PE00682,CL00453,PRO005,681,2021/08/05,2021/08/23,Media,CA002
PE00683,CL0047,PRO008,616,2021/10/02,2021/11/09,Baja,CA001
PE00684,CL00134,PRO005,388,2020/07/04,2020/08/07,Alta,CA002
PE00685,CL00315,PRO002,1373,2021/03/05,2021/04/26,Alta,CA002
PE00686,CL00219,PRO002,507,2020/12/23,2021/01/04,Baja,CA001
PE00687,CL00323,PRO001,411,2023/09/03,2023/10/14,Crítica,CA002
PE00688,CL00381,PRO005,715,2021/03/22,2021/05/21,Alta,CA001
PE00689,CL00318,PRO0010,1301,2022/03/08,2022/03/19,Baja,CA001
PE00690,CL00442,PRO0012,1485,2023/02/01,2023/02/22,Crítica,CA002
PE00691,CL00127,PRO004,1065,2021/04/21,2021/05/08,Media,CA001
PE00692,CL00110,PRO008,1407,2020/03/04,2020/04/30,Alta,CA001
PE00693,CL00480,PRO004,1411,2022/04/12,2022/04/17,Baja,CA002
PE00694,CL00434,PRO005,917,2022/09/10,2022/11/10,Baja,CA001
PE00695,CL00282,PRO008,274,2020/01/09,2020/02/15,Alta,CA002
PE00696,CL00429,PRO005,881,2021/10/06,2021/10/28,Alta,CA002
PE00697,CL0095,PRO004,1448,2021/08/22,2021/09/28,Crítica,CA002
PE00698,CL0073,PRO003,875,2020/12/26,2021/01/05,Alta,CA001
PE00699,CL00120,PRO004,767,2020/11/18,2021/01/06,Crítica,CA002
PE00700,CL00362,PRO008,1242,2021/10/19,2021/11/02,Alta,CA002
PE00701,CL00164,PRO005,1287,2022/08/03,2022/09/10,Baja,CA002
PE00702,CL0037,PRO002,1343,2022/05/01,2022/06/14,Crítica,CA001
